timestamp,file_offset,block_offset,block_size,server_block_size,current_offset
2026-08-17 04:57:42.115231,3748780,6800,68000,61200,8668251
2026-08-17 04:57:42.128624,3836208,34000,68000,34000,9546687
2026-08-17 04:57:42.130488,3974150,39666,68000,28333,9607887
2026-08-17 04:57:42.131544,4017864,6800,68000,61200,9641887
2026-08-17 04:57:42.133074,4061578,6800,68000,61200,9670220
2026-08-17 04:57:42.138996,4112092,34000,68000,34000,9976220
2026-08-17 04:57:42.143412,4118892,49583,68000,18416,10112220
2026-08-17 04:57:42.154540,4162606,34000,68000,34000,10638652
2026-08-17 04:57:42.156143,4213120,6800,68000,61200,10672652
2026-08-17 04:57:42.158277,4315120,6800,68000,61200,10706652
2026-08-17 04:57:42.159334,4383120,6800,68000,61200,10706652
2026-08-17 04:57:42.166121,4417120,34000,68000,34000,11019452
2026-08-17 04:57:42.172945,4451120,37090,68000,30909,11359452
2026-08-17 04:57:42.174586,4519120,6800,68000,61200,11393452
2026-08-17 04:57:42.176225,4621120,6800,68000,61200,11485561
2026-08-17 04:57:42.185440,4655120,61200,68000,6800,11975161
2026-08-17 04:57:42.232838,4784320,61200,68000,6800,12079525
2026-08-17 04:57:42.235167,4862034,6800,68000,61200,12079525
2026-08-17 04:57:42.236288,4994148,6800,68000,61200,12079525
2026-08-17 04:57:42.237902,5099062,6800,68000,61200,12079525
2026-08-17 04:57:42.239077,5187462,6800,68000,61200,12079525
2026-08-17 04:57:42.240754,5322490,6800,68000,61200,12079525
2026-08-17 04:57:42.242418,5410890,6800,68000,61200,12079525
2026-08-17 04:57:42.243052,5540090,6800,68000,61200,12079525
2026-08-17 04:57:42.244704,5669290,6800,68000,61200,12079525
2026-08-17 04:57:42.245820,5730490,6800,68000,61200,12079525
2026-08-17 04:57:42.281487,5791690,61200,68000,6800,12106725
2026-08-17 04:57:42.283699,5948090,6800,68000,61200,12106725
2026-08-17 04:57:42.285844,6131690,12142,68000,55857,12167925
2026-08-17 04:57:42.286933,6337050,32692,68000,35307,12167925
2026-08-17 04:57:42.288563,6497530,26675,68000,41324,12167925
2026-08-17 04:57:42.289816,6606330,35581,68000,32418,12167925
2026-08-17 04:57:42.291060,6619930,44851,68000,23148,12167925
2026-08-17 04:57:42.300811,6681130,61200,68000,6800,12297125
2026-08-17 04:57:42.312379,6715130,41391,68000,26608,12297125
2026-08-17 04:57:42.313481,6898730,45333,68000,22666,12297125
2026-08-17 04:57:42.314608,6966730,6800,68000,61200,12297125
2026-08-17 04:57:42.315727,7197930,6800,68000,61200,12297125
2026-08-17 04:57:42.336015,7320330,34000,68000,34000,12297125
2026-08-17 04:57:42.337114,7381530,6800,68000,61200,12297125
2026-08-17 04:57:42.338189,7503930,6800,68000,61200,12297125
2026-08-17 04:57:42.339317,7626330,6800,68000,61200,12297125
2026-08-17 04:57:42.341361,7687530,6800,68000,61200,12297125
2026-08-17 04:57:42.342531,7871130,6800,68000,61200,12297125
2026-08-17 04:57:42.383894,7993530,24285,68000,43714,12369010
2026-08-17 04:57:42.385418,8088730,37399,68000,30599,12403010
2026-08-17 04:57:42.509423,8211130,35172,68000,32827,12435391
2026-08-17 04:57:42.509423,8272330,24285,68000,43714,12435391
2026-08-17 04:57:42.512165,8394730,6800,68000,61200,12435391
2026-08-17 04:57:42.513703,8517130,6800,68000,61200,12435391
2026-08-17 04:57:42.515261,8578330,6800,68000,61200,12435391
2026-08-17 04:57:42.516374,8700730,6800,68000,61200,12435391
2026-08-17 04:57:42.517907,8852920,29213,68000,38786,12435391
2026-08-17 04:57:42.518992,8959777,42686,68000,25313,12435391
2026-08-17 04:57:42.519866,9092215,6800,68000,61200,12435391
2026-08-17 04:57:42.523936,9275815,34000,68000,34000,12435391
2026-08-17 04:57:42.525594,9380287,27200,68000,40800,12435391
2026-08-17 04:57:42.526594,9502687,24221,68000,43778,12435391
2026-08-17 04:57:42.527651,9563887,27868,68000,40131,12435391
2026-08-17 04:57:42.528840,9686287,42500,68000,25500,12442191
2026-08-17 04:57:42.530050,9747487,27868,68000,40131,12442191
2026-08-17 04:57:42.530586,9894173,27868,68000,40131,12442191
2026-08-17 04:57:42.532379,9979659,39572,68000,28427,12442191
2026-08-17 04:57:42.533442,10040859,39572,68000,28427,12496591
2026-08-17 04:57:42.535082,10187545,27868,68000,40131,12550991
2026-08-17 04:57:42.536718,10248745,38079,68000,29920,12550991
2026-08-17 04:57:42.537850,10309945,34918,68000,33081,12550991
2026-08-17 04:57:42.538380,10433478,6800,68000,61200,12550991
2026-08-17 04:57:42.539719,10494678,6800,68000,61200,12550991
2026-08-17 04:57:42.540838,10555878,6800,68000,61200,12550991
2026-08-17 04:57:42.541944,10617078,6800,68000,61200,12550991
2026-08-17 04:57:42.543064,10800678,34000,68000,34000,12550991
2026-08-17 04:57:42.544867,10878878,6800,68000,61200,12550991
2026-08-17 04:57:42.545960,11025078,6800,68000,61200,12605391
2026-08-17 04:57:42.548682,11313510,6800,68000,61200,12605391
2026-08-17 04:57:42.549224,11483510,6800,68000,61200,12605391
2026-08-17 04:57:42.550798,11619510,6800,68000,61200,12605391
2026-08-17 04:57:42.551883,11741910,6800,68000,61200,12605391
2026-08-17 04:57:42.552442,11932310,6800,68000,61200,12605391
2026-08-17 04:57:42.553522,12068310,6800,68000,61200,12605391
2026-08-17 04:57:42.554098,12170310,6800,68000,61200,12605391
2026-08-17 04:57:42.555201,12272310,6800,68000,61200,12605391
2026-08-17 04:57:42.555748,12371219,24595,68000,43404,12605391
2026-08-17 04:57:42.556281,12432419,37157,68000,30842,12605391
2026-08-17 04:57:42.557365,12493619,34918,68000,33081,12612191
2026-08-17 04:57:42.557905,12616019,38146,68000,29853,12612191
2026-08-17 04:57:42.559185,12782619,37399,68000,30599,12612191
2026-08-17 04:57:42.560384,12877819,27530,68000,40469,12612191
2026-08-17 04:57:42.561638,12939019,35172,68000,32827,12618991
2026-08-17 04:57:42.562747,12983219,32000,68000,36000,12618991
2026-08-17 04:57:42.563274,13149819,41212,68000,26787,12618991
2026-08-17 04:57:42.564348,13200819,19710,68000,48289,12618991
2026-08-17 04:57:42.565422,13310801,11999,68000,56000,12618991
2026-08-17 04:57:42.566493,13396788,39407,68000,28592,12618991
2026-08-17 04:57:42.567562,13460418,28274,68000,39725,12625791
2026-08-17 04:57:42.568641,13543963,30930,68000,37069,12625791
2026-08-17 04:57:42.569929,13652763,37176,68000,30823,12625791
2026-08-17 04:57:42.571565,13713964,32074,68000,35925,12651371
2026-08-17 04:57:42.572147,13836364,6800,68000,61200,12651371
2026-08-17 04:57:42.573715,13897564,29463,68000,38536,12651371
2026-08-17 04:57:42.574798,14019964,35172,68000,32827,12651371
2026-08-17 04:57:42.576501,14081164,34000,68000,34000,12651371
2026-08-17 04:57:42.578651,14142364,6800,68000,61200,12690934
2026-08-17 04:57:42.673060,14325964,61200,68000,6800,12796644
2026-08-17 04:57:42.674680,14387164,40390,68000,27609,12796644
2026-08-17 04:57:42.675765,14631964,41391,68000,26608,12796644
2026-08-17 04:57:42.676902,14861219,32240,68000,35759,12796644
2026-08-17 04:57:42.678005,15004989,26795,68000,41204,12796644
2026-08-17 04:57:42.679096,15181789,34785,68000,33214,12796644
2026-08-17 04:57:42.679766,15312932,30200,68000,37799,12796644
2026-08-17 04:57:42.681001,15474772,27380,68000,40619,12796644
2026-08-17 04:57:42.682133,15617572,36867,68000,31132,12796644
2026-08-17 04:57:42.683878,15726372,38250,68000,29750,12796644
2026-08-17 04:57:42.684987,15821572,23538,68000,44461,12796644
2026-08-17 04:57:42.686069,15984772,39483,68000,28516,12796644
2026-08-17 04:57:42.687707,16045972,6800,68000,61200,12796644
2026-08-17 04:57:42.688435,16195572,6800,68000,61200,12796644
2026-08-17 04:57:42.689528,16283972,6800,68000,61200,12796644
2026-08-17 04:57:42.690904,16384999,6800,68000,61200,12796644
2026-08-17 04:57:42.691433,16410579,6800,68000,61200,12796644
2026-08-17 04:57:42.721157,16436159,61200,68000,6800,12796644
2026-08-17 04:57:42.722344,16602551,23319,68000,44680,12796644
2026-08-17 04:57:42.723469,16711351,6800,68000,61200,12796644
2026-08-17 04:57:42.724007,16848227,33726,68000,34273,12796644
2026-08-17 04:57:42.726762,16929827,28956,68000,39043,12796644
2026-08-17 04:57:42.727325,17065827,33714,68000,34285,12796644
2026-08-17 04:57:42.728849,17147427,10127,68000,57872,12796644
2026-08-17 04:57:42.736032,17174627,48571,68000,19428,12796644
2026-08-17 04:57:42.743812,17201827,61200,68000,6800,12796644
